UniprotEntry,Hydropathy,FCR,IDR,LCR,Pscore,PLAAC,catGRANULE,temp,RAV,Score
A0A3B6QJF7,0.428250483,0.23147301,0,0.048490393,2.56,0.083,1.35591,0.112501783,0.639993198,1
A0A3B6QJH8,0.435787321,0.25376464,0.354155047,0.085889571,3.28,-0.082,1.28756,0.307920833,#N/A,1
A0A3B6QJJ1,0.427990971,0.167042889,0.09255079,0.266365688,3.58,0.508,0.290232,0.0482816,0.762454098,1
A0A3B6QKE9,0.420123987,0.170600858,0.134120172,0.25751073,6.73,0.668,1.80796,0.086070667,0.777122081,1
A0A3B6QKL3,0.433653538,0.227665706,0.04610951,0.195965418,7.48,0.067,2.97501,0.055787,0.647302929,1
A0A3B6QL73,0.460841424,0.242718447,0.132686084,0.194174757,8.8,0.073,2.74758,0.196543333,0.446025805,1
A0A3B6QLI1,0.397293447,0.141025641,0.310897436,0.262820513,4.56,0.454,1.02928,0.061980483,0.724261371,1
A0A3B6R6K3,,0.313253012,0.074698795,0.272289157,,-0.184,1.14415,0.625276667,#N/A,1
A0A3B6RBF4,0.414009662,0.282608696,0.347826087,0.317391304,1.82,-0.133,0.754878,0.300273333,0.635301194,1
A0A3B6RBG5,0.440204678,0.098684211,0.0625,0.319078947,1.64,0.26,-0.223044,0.251178333,0.717286303,1
A0A3B6RBJ6,0.400250815,0.177200903,0.15462754,0.083521445,3.44,0.364,1.417,0.1298065,0.837627197,1
A0A3B6RBM0,0.40672748,0.144811859,0,0.202964652,2.86,1.042,0.933768,0.208639167,0.655488537,1
A0A3B6RCX9,,0.190965092,0.299794661,0.141683778,,0.125,0.336429,0.283066817,#N/A,1
A0A3B6RD19,0.455035842,0.193548387,0,0.032258065,2.45,-0.178,1.02784,0.104298333,0.277418295,1
A0A3B6RE32,0.410596915,0.225352113,0.215291751,0.267605634,4.75,0.361,0.577165,0.278081667,0.5921609,1
A0A3B6REC1,0.507297552,0.199152542,0,0.055084746,1.09,-0.206,1.23764,0.234821667,0.32093375,1
A0A3B6REE0,0.404620726,0.163461538,0.338942308,0.346153846,7.59,0.481,1.45675,0.100188867,0.71185624,1
A0A3B6RER3,0.47559775,0.191983122,0,0.046413502,0.48,-0.151,0.662027,0.0775225,0.310000786,1
A0A3B6RFL1,0.47837658,0.206586826,0,0.206586826,1.09,-0.199,0.169317,0.255105,0.384681881,1
A0A3B6RFN8,0.486915487,0.216216216,0,0.096525097,0.3,-0.349,0.92658,0.366636667,0.541470386,1
A0A3B6RFX8,0.462416515,0.245901639,0.133879781,0.103825137,0.13,-0.165,0.0599348,0.046247833,0.561757529,1
A0A3B6RG03,0.446871078,0.225389995,0.137708445,0.173211404,6.8,0.221,0.88633,0.045483333,#N/A,1
A0A3B6RG09,0.312002377,0.288770053,1,0.355614973,7.89,0.044,3.60403,0.292859167,0.879962115,1
A0A3B6RH69,0.485155196,0.182186235,0,0.052631579,0.64,-0.244,0.329519,0.271641667,0.550528375,1
A0A3B6RHV8,0.415328467,0.364963504,0.518248175,0.080291971,,-0.568,0.791698,0.47345,0.477440797,1
A0A3B6RI10,0.408681568,0.186588921,0,0.034985423,4.73,0.202,0.972875,0.083192367,0.760013381,1
A0A3B6RIL0,0.408283856,0.267175573,0.256997455,0.229007634,5.67,0.045,1.32058,0.068616333,0.626293406,1
A0A3B6RIT2,0.433412698,0.2,0.025,0.310714286,2.35,0.3,0.758717,0.102276883,0.694384118,1
A0A3B6RIZ5,0.511623932,0.169230769,0,0.046153846,0.89,-0.251,0.77056,0.334181667,0.517635563,1
A0A3B6RJ77,0.421301587,0.225714286,0,0.191428571,9.17,0.083,2.88625,0.04514665,0.646897207,1
A0A3B6RJ96,0.399780702,0.320723684,0.480263158,0.5,9,0.045,2.04559,0.04003355,0.737039798,1
A0A3B6RJB3,0.472448624,0.163009404,0,0.210031348,3.29,0.061,0.364624,0.045295333,0.577942968,1
A0A3B6RJC3,0.566506795,0.097122302,0,0.116906475,0.13,-0.126,-0.432922,0.531066667,0.362760804,1
A0A3B6RJC6,0.459175084,0.295454545,0.5,0.128787879,,-0.413,-0.387706,0.602983333,0.477163676,1
A0A3B6RJH1,0.457586438,0.209969789,0,0.182779456,3.26,0.318,1.18973,0.017346967,0.543348774,1
A0A3B6RKB2,0.441592593,0.19,0.106666667,0.133333333,3.13,-0.074,1.75529,0.044272483,0.665035618,1
A0A3B6RKP0,0.39664723,0.155976676,0.682215743,0.33819242,7.95,0.542,1.80035,0.0420986,0.764058715,1
A0A3B6RKW8,0.339662447,0.383966245,0.392405063,0.518987342,8.37,-0.109,4.13606,0.0425215,0.687726703,1
A0A3B6RLD6,0.471177945,0.22556391,0.593984962,0.120300752,,-0.478,0.336151,0.089146667,0.673239019,1
A0A3B6RLZ9,0.413965087,0.251870324,0.241895262,0.481296758,9.05,0.301,3.9714,0.0298126,0.682593173,1
A0A3B6RMW1,0.43970338,0.20131291,0.085339168,0.157549234,2.51,0.168,0.519582,0.062892,0.445172546,1
A0A3B6RN90,0.455280722,0.109540636,0.003533569,0.09540636,3.28,0.234,1.42439,0.19649,0.72415388,1
A0A3B6RNT0,0.462277952,0.252351097,0.032915361,0.192789969,5.08,-0.226,0.968856,0.241416667,0.473754138,1
A0A3B6RNX6,0.472222222,0.241666667,0.891666667,0.358333333,,-0.147,0.833239,0.133261667,0.590641367,1
A0A3B6RRE3,0.49833666,0.19760479,0.017964072,0.22754491,-0.12,-0.299,0.448556,0.409216667,0.550431054,1
A0A3B6RRP6,0.434555556,0.2325,0.09,0.3225,1.29,-0.141,0.148342,0.144758333,0.674521086,1
A0A3B6RS38,0.409313725,0.132352941,0.297794118,0.470588235,7.14,0.504,-0.216657,0.068637833,0.613856354,1
A0A3B6SAF1,0.311866667,0.304,1,0.38,7.69,0.081,3.25518,0.2005205,0.868823809,1
A0A3B6SCR1,0.394814815,0.301550388,0.570542636,0.165891473,5,0.144,1.54462,0.0358207,#N/A,1
A0A3B6SD01,0.420068664,0.235955056,0,0.255617978,10.75,0.061,3.08943,0.04587765,0.646306328,1
A0A3B6SDQ8,0.409769729,0.22334004,0.225352113,0.257545272,4.47,0.362,0.554311,0.27198,0.593615658,1
A0A3B6SDX5,0.406904303,0.260115607,0.264450867,0.225433526,2.23,-0.031,1.5464,0.01617948,0.763556012,1
A0A3B6SEF9,0.475785279,0.191983122,0,0.050632911,0.57,-0.145,0.682561,0.066846167,0.310923834,1
A0A3B6SEK1,0.396069869,0.14992722,0.671033479,0.365356623,7.48,0.518,1.756,0.040249417,0.7664015,1
A0A3B6SFE5,0.39236417,0.339207048,0.410792952,0.295154185,3.42,0.211,0.804456,0.0837785,0.684428021,1
A0A3B6SFE7,0.408656331,0.188953488,0.002906977,0.034883721,4.63,0.19,0.887081,0.077482083,0.764339862,1
A0A3B6SG35,0.383011103,0.36687631,0.355695318,0.220824598,4.77,0.08,1.79577,0.1092225,#N/A,1
A0A3B6SGR8,0.418337087,0.206081081,0.101351351,0,3.1,0.223,1.2207,0.273891667,0.68002369,1
A0A3B6SI79,0.456796065,0.185755534,0,0.065447546,3.99,0.096,1.14018,0.0419252,0.65762459,1
A0A3B6SIB1,,0.173354735,0.253611557,0.332263242,,0.34,0.947588,0.192154833,#N/A,1
A0A3B6SIE1,0.404674145,0.165865385,0.336538462,0.391826923,7.83,0.481,1.50022,0.103915817,0.700848432,1
A0A3B6SIZ0,0.414359542,0.196013289,0.478405316,0.189368771,3.75,0.004,1.84976,0.354733333,0.796161463,1
A0A3B6SJV0,0.430035336,0.197879859,0.021201413,0.307420495,2.88,0.389,0.828829,0.109143833,0.692326337,1
A0A3B6SKM4,0.450655022,0.270742358,0.213973799,0.423580786,2.47,0.155,2.34729,0.0460905,0.611757232,1
A0A3B6SLN2,0.442547425,0.237804878,0,0,1.43,-0.204,0.499032,0.156003333,0.329668899,1
A0A3B6SM38,0.423433496,0.308176101,0.171907757,0.22851153,3.41,0.1,1.50995,0.1838095,0.595604339,1
A0A3B6SM70,0.390045942,0.237366003,0.130168453,0.448698315,7,0.537,2.37846,0.243301333,0.674456976,1
A0A3B6SNW4,0.45582846,0.105263158,0,0.101754386,3.31,0.258,1.53101,0.179418333,0.727752394,1
A0A3B6SR37,0.438436782,0.284137931,0,0.067586207,2.81,-0.246,0.867609,0.19409,0.423757699,1
A0A3B6SS17,0.437895511,0.291390728,0.01986755,0.145695364,-0.25,-0.359,0.580987,0.4835,0.446420011,1
A0A3B6SVB5,0.414455564,0.214010778,0.37952271,0.070053888,7.29,0.295,1.65212,0.175447817,#N/A,1
A0A3B6TB89,,0.307881773,0.066502463,0.305418719,,-0.226,0.833158,0.644366667,#N/A,1
A0A3B6TC30,0.311787184,0.288359788,1,0.277777778,7.44,0.059,3.39098,0.2792095,0.87857955,1
A0A3B6TF02,0.418990559,0.212418301,0.098039216,0,2.09,0.218,0.948911,0.388108333,0.68568491,1
A0A3B6TF31,0.452873563,0.217868339,0,0.136363636,3.25,0.318,1.27056,0.019493517,0.528786276,1
A0A3B6TFA9,0.49901181,0.201735358,0,0.071583514,2.23,-0.192,1.08579,0.174106667,0.290754276,1
A0A3B6TG48,0.409112111,0.263868066,0.242878561,0.268365817,2.19,-0.04,1.29393,0.011143582,0.757236566,1
A0A3B6TGD2,0.452760085,0.296178344,0,0,-1.15,-0.491,0.0631039,0.030421,0.288405668,1
A0A3B6TGD9,0.409408983,0.303546099,0.188652482,0.165957447,2.88,-0.005,1.29561,0.108047217,0.710613191,1
A0A3B6TH89,0.433719008,0.212396694,0.146280992,0.151239669,6.04,0.268,1.60988,0.461183333,0.443524577,1
A0A3B6TII7,0.467897092,0.22147651,0.040268456,0,0.86,-0.225,0.656065,0.29184,0.532540251,1
A0A3B6TIJ9,0.45544673,0.186092067,0,0.072477963,3.85,0.112,1.20077,0.047079783,0.649170664,1
A0A3B6TJ57,0.452860697,0.197761194,0.220149254,0.067164179,1.08,-0.174,-0.0750288,0.075075,0.577762994,1
A0A3B6TJG2,0.510472542,0.168582375,0,0.091954023,1.2,-0.245,0.8393,0.305818333,0.518936701,1
A0A3B6TJZ4,0.483087362,0.203053435,0,0.122137405,1.73,-0.144,0.676795,0.22089,0.383119844,1
A0A3B6TLN2,0.435041484,0.159590044,0.060029283,0.188872621,4.93,0.516,0.956932,0.368372333,0.700546662,1
A0A3B6TM70,0.442451089,0.096345515,0,0.259136213,2.08,0.256,-0.180458,0.235278333,0.719833358,1
A0A3B6TMF0,0.427377377,0.247747748,0.157657658,0.434684685,9.26,0.301,3.47305,0.044265617,0.691567924,1
A0A3B6TMX1,0.437972191,0.274640089,0.093023256,0.063122924,5.58,-0.157,0.995777,0.137316,0.43673681,1
A0A3B6TP97,0.497777778,0.194736842,0,0.052631579,0.3,-0.183,1.1721,0.410243333,0.419652856,1
A0A3B6TQ82,0.431746032,0.192256342,0.00400534,0.046728972,2.02,0.129,1.06888,0.108007667,0.530264165,1
A0A3B6TQD5,0.507250471,0.201271186,0,0.055084746,0.99,-0.22,1.22748,0.235951667,0.323793149,1
A0A3B6TR13,0.405130188,0.162412993,0.387470998,0.373549884,7.03,0.504,1.56775,0.093336633,0.717486679,1
A0A3B6TRJ4,0.485799585,0.212616822,0,0.105140187,-0.2,-0.282,-0.430538,0.231946667,0.459707223,1
A0A3B6TRX8,0.449165474,0.270386266,0.214592275,0.429184549,3.06,0.18,2.47125,0.045920333,0.621230195,1
A0A3B6TSG4,,0.202357564,0,0.330058939,,0.159,1.41637,0.064627367,#N/A,1
A0A3B6TSI9,0.398196881,0.152046784,0.66374269,0.33625731,7.23,0.518,1.76394,0.036376683,0.766928833,1
A0A3B6TSR5,0.408292484,0.132352941,0.297794118,0.470588235,7.79,0.515,-0.0215138,0.089823333,0.615127321,1
A0A3B6TV22,0.455981417,0.104529617,0.013937282,0.108013937,3.49,0.257,1.71413,0.167811667,0.72830989,1
A0A3B6U183,0.442750678,0.237804878,0,0,1.26,-0.21,0.488594,0.146893333,0.327618095,1
A0A3B6U9M4,0.522114868,0.169082126,0,0.323671498,-0.05,-0.377,-0.755009,0.025634,0.560482519,1
A0A3B6U9V7,0.443414275,0.198675497,0,0.143487859,5.62,0.402,1.30388,0.0566694,0.564146122,1
A0A3B6UAL4,0.366386649,0.346774194,0.350806452,0.26108871,3.39,0.414,1.08763,0.033762033,0.63267553,1
A0A3B6UAS7,0.442956563,0.166306695,0,0.142548596,6.69,0.322,3.07776,0.239293333,0.703088968,1
A0A3B6UAW0,0.421182796,0.274193548,0.722580645,0.309677419,6.16,-0.176,0.325795,0.112658333,0.744052015,1
A0A3B6UD00,0.423436041,0.285714286,0,0.100840336,,-0.329,-0.00891916,0.021016667,0.484278524,1
A4K4Y1,0.477358955,0.23059867,0.077605322,0.077605322,0.34,-0.301,0.743803,0.081835,0.268582259,1
A5HE90,0.483372457,0.253521127,0,0,1.01,-0.303,0.00106181,0.106728333,0.460404834,1
A7J2I2,0.559770115,0.124137931,0.003448276,0.04137931,-0.31,-0.294,0.319064,0.251566667,0.344602823,1
D7NXU0,0.43596424,0.156321839,0.117241379,0.094252874,3.3,0.2,0.284155,0.257089,0.669358362,1
F1DKC1,0.440958165,0.263157895,0,0.030364372,1.1,-0.19,0.637361,0.298933333,0.318490229,1
G3E8E1,0.551787102,0.132867133,0.003496503,0,-0.16,-0.302,0.213521,0.2457,0.356122048,1
M4VSR0,0.41659808,0.203703704,0.574074074,0.462962963,11.74,0.282,6.14189,0.026019167,0.649258332,1
P24066,0.432240437,0.270491803,0.62295082,0,,-0.341,0.582359,0.348416667,0.460377916,1
P58257,0.450457516,0.223529412,0,0,-1.05,-0.273,-0.210695,0.230531667,0.382526781,1
Q41518,0.404657352,0.179640719,0.443113772,0.431137725,12.86,0.463,7.04736,0.013700033,0.666276432,1
Q75QN9,0.421246612,0.190243902,0.224390244,0.443902439,9.34,0.348,7.22264,0.01211155,0.663653447,1
Q95H60,0.457162823,0.220125786,0,0,-0.4,-0.337,-0.216951,0.516616667,0.362032025,1
Q95H62,0.397303128,0.32038835,0.990291262,0.116504854,,-0.448,-0.527292,0.25991,0.493767341,1
Q9XPS4,0.529762744,0.145877378,0,0.101479915,0.91,-0.14,0.979246,0.4289,0.39039756,1
Q9XPT0,0.573864148,0.12145749,0,0.12145749,-1.51,-0.343,-0.482043,0.269633333,0.482818012,1
Q9ZRA8,0.461943823,0.223713647,0.082774049,0.071588367,0.81,-0.189,0.410968,0.064656667,0.254388569,1
Q9ZRA9,0.459350811,0.231460674,0.078651685,0.074157303,1.14,-0.16,0.563835,0.092588333,0.254630526,1
Q9ZRB1,0.45704698,0.22147651,0.085011186,0.067114094,0.9,-0.189,0.459157,0.061826667,0.260330758,1
W4ZS35,0.463838716,0.274220033,0,0.019704433,0.15,-0.344,0.570157,0.357063333,0.330232902,1
W5AFW9,0.479757683,0.231382979,0,0,0.67,-0.329,0.257921,0.152436667,0.283249916,1
W5AH12,0.483082818,0.233421751,0,0,1.05,-0.327,0.164482,0.227891667,0.286806805,1
W5AY52,0.512026144,0.184313725,0,0.141176471,1.3,-0.356,0.607892,0.346005,0.531586708,1
W5B748,0.474055829,0.206896552,0,0,-0.32,-0.443,-0.431991,0.656533333,0.350884405,1
W5BFB7,0.449825297,0.270440252,0.006289308,0,-0.27,-0.435,0.717094,0.4697,0.422928221,1
W5C8H2,0.409438471,0.193548387,0.189964158,0.125448029,5.33,0.11,1.82217,0.036291833,0.724825216,1
W5CRM8,0.463619048,0.182857143,0.137142857,0.337142857,6.25,0.245,4.25596,0.017546433,0.670078827,1
W5CSZ6,0.387672747,0.16252073,0.142620232,0.310116086,5.08,0.466,0.721979,0.08756425,0.796724335,1
W5D7B8,0.414981273,0.264044944,0,0,-1.31,-0.237,-0.127482,0.355566667,0.452702004,1
W5DXN4,0.486562375,0.220216606,0,0.061371841,-0.22,-0.365,0.743982,0.357416667,0.378816701,1
W5ECL2,0.441847595,0.229885057,0.022988506,0.042145594,2.11,-0.187,1.65005,0.343366667,0.400354521,1
W5ERE6,0.462513661,0.263934426,0,0.039344262,0.72,-0.22,0.814241,0.316501667,0.326731807,1
W5EWD3,0.394024276,0.319327731,0.823529412,0.176470588,,-0.338,0.475754,0.527983333,0.529098504,1
W5F4N9,0.455945419,0.245614035,0,0,,-0.423,-0.804113,0.469333333,0.479594559,1
W5F8Z5,0.496789185,0.186311787,0,0.045627376,1.32,-0.322,1.05635,0.307378333,0.518273427,1
W5FEA0,0.416970177,0.296912114,0.199524941,0.142517815,2.48,-0.217,1.51977,0.146971833,0.505914431,1
W5FIZ2,0.487437642,0.179591837,0,0.089795918,-0.03,-0.301,0.286802,0.160093333,0.536380075,1
W5FPA7,0.429059829,0.317948718,0.164102564,0.061538462,0.21,-0.339,0.886803,0.441733333,0.462378691,1
W5G076,0.426136813,0.227758007,0.081850534,0.071174377,1.92,0.02,0.882442,0.167128333,0.606525727,1
W5GM69,0.492706394,0.234636872,0,0.041899441,0.05,-0.357,0.491681,0.38145,0.316568956,1
W5GVR2,0.438457636,0.315068493,0,0.073059361,0.58,-0.44,0.500633,0.250548333,0.530709712,1
W5H631,0.456366586,0.335766423,0.087591241,0.102189781,,-0.649,0.397752,0.45675,0.39020496,1
W5HY47,0.457300756,0.267015707,0.031413613,0.073298429,-0.71,-0.344,0.576577,0.200095,0.57870984,1
A0A060CXU7,0.416701607,0.257861635,0.213836478,0.323899371,3.46,-0.081,0.609395,0.048040833,0.663767756,1
A0A060CYI1,0.450694444,0.1425,0.2075,0.4375,4.91,0.308,2.00423,0.167716667,0.823878573,1
A0A096PQM6,0.429104104,0.1996997,0.042042042,0.100600601,3.47,0.125,1.37092,0.236764667,0.680948159,1
A0A096PTJ8,0.41916221,0.219251337,0.072192513,0.176470588,6.49,0.274,2.24471,0.0883489,0.671654354,1
A0A096Q2M8,0.393254968,0.338790932,0.268261965,0.285894207,6.63,0.162,1.62043,0.050557867,0.700583623,1
A0A096QE47,0.463572933,0.183649289,0,0.026066351,3.79,-0.136,1.10547,0.102638333,0.261475945,1
A0A096QLU9,0.478001491,0.158836689,0.123042506,0.436241611,8.01,0.288,2.95401,0.024086317,0.65505651,1
A0A096RF51,0.454662545,0.217928903,0.145285935,0.238021638,9.67,0.243,2.11562,0.069181,0.479229177,1
A0A096RIV3,0.410318747,0.361426256,0.356564019,0.157212318,0.48,-0.295,0.397981,0.0404282,0.603669052,1
A0A096RMF1,0.416030718,0.237580994,0.144708423,0.11663067,2.21,0.081,0.196957,0.214520167,0.736644381,1
A0A096RQJ0,0.473231497,0.220949264,0.055646481,0.327332242,13.16,0.223,2.79742,0.043001517,0.511504024,1
A0A096RWW7,0.489421894,0.169741697,0,0,1.97,-0.258,0.365424,0.431683333,0.53649903,1
A0A096S452,0.407885746,0.362853629,0.467404674,0.180811808,1,-0.34,1.24305,0.057587017,0.584331185,1
A0A096S6K6,0.472540382,0.202643172,0.147577093,0.301762115,5.22,0.242,1.97532,0.025908833,0.669502852,1
A0A096SSY4,0.460637768,0.221973094,0.082959641,0.060538117,0.68,-0.204,0.542239,0.070935,0.262443829,1
A0A096SVP6,0.439487439,0.159332322,0.098634294,0.273141123,3.23,0.335,0.458014,0.036124967,0.780221971,1
A0A096TDW4,0.426965066,0.124454148,0,0.370087336,4.59,0.538,1.55102,0.111544033,0.697546892,1
A0A0B4J337,0.454781997,0.256329114,0,0,-0.01,-0.358,0.00173156,0.050516167,0.284945443,1
A0A0B4J3A7,0.477805078,0.26044226,0,0,0.38,-0.29,0.236538,0.308216667,0.290628353,1
A0A1D6DSQ4,0.464284167,0.230019493,0,0,0.46,-0.2,0.038372,0.175575,0.376316914,1
A0A1D6DSQ8,0.449731801,0.135632184,0.229885057,0.177011494,2.53,0.166,1.08262,0.247358667,0.726201847,1
A0A1D6DTV9,0.447300422,0.171358629,0.017135863,0.164014688,2.08,0.293,0.547026,0.1564895,0.594004805,1
A0A1D6DVG1,0.461545894,0.241304348,0.110869565,0.106521739,0.32,-0.07,0.723155,0.498808333,0.469358708,1
A0A1D6DVJ8,0.502795248,0.235849057,0,0.100628931,0.15,-0.343,0.450434,0.43345,0.45667976,1
A0A1D6DVK7,0.512837539,0.22310757,0,0.059760956,0.44,-0.343,0.564341,0.411761667,0.310470636,1
A0A1D6DW35,0.457834758,0.215811966,0,0.094017094,3.75,-0.236,0.630075,0.096094833,0.335392539,1
A0A1D6DX46,0.450649189,0.201123596,0.043820225,0.073033708,3.33,0.24,0.973463,0.094118667,0.515781556,1
A0A1D6DYK5,0.434771825,0.147321429,0.207589286,0.294642857,6,0.491,1.00556,0.0756695,0.572668092,1
A0A1D6DZF2,0.468029595,0.22546729,0,0.054906542,1.3,-0.119,0.890724,0.232191667,0.290654809,1
A0A1D6E0J9,0.453628983,0.165757906,0.043620502,0.07742639,6.09,0.21,1.3828,0.294363333,0.598623432,1
A0A1D6E2V0,0.4459843,0.212862319,0.096014493,0.126811594,6.06,0.214,1.36208,0.669416667,0.400118418,1
A0A1D6E560,0.453375087,0.192066806,0,0.03131524,4.54,0.201,0.934634,0.747335,0.564668724,1
A0A1D6E6L1,0.459645535,0.200920245,0,0.110429448,2.74,0.274,1.01817,0.075248,0.530787406,1
A0A1D6E923,0.489916963,0.195729537,0,0.170818505,0.06,-0.16,0.296995,0.34025,0.406092073,1
A0A1D6E9M8,0.483553792,0.248015873,0,0.021825397,-0.35,-0.285,0.35198,0.45215,0.345737997,1
A0A1D6ECI8,0.381216931,0.378306878,0.492063492,0.555555556,4.32,0.093,1.18548,0.371033333,0.679757658,1
A0A1D6EEP6,0.46465576,0.22392638,0,0,0.8,-0.172,0.148783,0.497311667,0.49639348,1
A0A1D6EFK8,0.481150404,0.175834971,0.197445972,0.192534381,6.55,0.31,0.50506,0.324608333,0.409674527,1
A0A1D6EFV2,0.450434262,0.156334232,0.053908356,0.083557951,5.29,0.159,1.59214,0.0271092,0.680410985,1
A0A1D6EFY2,0.476697531,0.236111111,0.298611111,0.409722222,-2.08,-0.334,0.204406,0.315271667,0.673157481,1
A0A1D6EHI0,0.468556999,0.245454545,0.075324675,0.051948052,1.21,-0.278,0.235574,0.1245665,0.409639688,1
A0A1D6EHT1,0.446779661,0.274576271,0.086440678,0.047457627,1.22,-0.308,0.771785,0.069038333,0.355458536,1
A0A1D6EHU0,0.421819402,0.211480363,0.32326284,0.341389728,3.43,0.439,0.540786,0.067851333,0.770164748,1
A0A1D6EI19,0.478752437,0.166666667,0,0.188596491,2.31,-0.041,-0.514077,0.6177,0.674948305,1
A0A1D6EIH7,0.414470795,0.286561265,0.239130435,0.179841897,2.03,0.15,1.58305,0.161960833,0.593812105,1
A0A1D6EK63,0.420968908,0.249457701,0.114967462,0.071583514,2.01,-0.016,1.17303,0.283308333,0.676068495,1
A0A1D6ELA3,0.416491228,0.231578947,0.671052632,0.389473684,3.66,-0.052,0.456054,0.314257333,0.781577216,1
A0A1D6ELH4,0.453211009,0.21559633,0,0.174311927,3.44,0.354,1.20213,0.109513833,0.50433665,1
A0A1D6ELI3,0.42115992,0.158914729,0.087855297,0.254521964,8.91,0.464,1.78017,0.051488567,0.725860428,1
A0A1D6ELK2,0.476539683,0.265714286,0,0.048571429,0.23,-0.278,-0.210482,0.269075,0.387925177,1
A0A1D6ELQ4,0.461588818,0.262738854,0.00955414,0.060509554,0.62,-0.273,0.660623,0.09806,0.334210029,1
A0A1D6EN44,0.484571833,0.197452229,0,0,-0.06,-0.314,0.649825,0.52895,0.33232717,1
A0A1D6ENX1,0.442561205,0.089265537,0,0.240677966,3.44,1.112,0.540769,0.130875333,0.636108226,1
A0A1D6ERI0,0.499081365,0.19816273,0,0.014435696,0.01,-0.192,0.318248,0.381166667,0.269086348,1
A0A1D6ERI6,0.458438155,0.160377358,0,0.172169811,4.95,0.23,1.25383,0.02809465,0.575111635,1
A0A1D6ETC9,0.37473414,0.405940594,1,0.323432343,0.15,-0.471,0.713059,0.164874833,0.660268499,1
A0A1D6ETQ1,0.494883619,0.241106719,0,0.205533597,0.88,-0.348,0.214795,0.013202667,0.298575053,1
A0A1D6EU55,0.420688889,0.142,0.43,0.434,9.13,0.258,2.14973,0.199572433,0.796851358,1
A0A1D6EUD2,0.430634573,0.234135667,0.0404814,0.261487965,8.9,0.273,1.63835,0.083205833,0.587647375,1
A0A1D6EWL2,0.457718579,0.264344262,0.159836066,0.06352459,-0.07,-0.304,0.670228,0.264351667,0.431958009,1
A0A1D6EWN6,0.431591547,0.26448737,0.237741456,0.102526003,2.94,0.088,0.958206,0.05727695,0.529864898,1
A0A1D6EWY9,0.342353909,0.324444444,0.539259259,0.201481481,2.74,-0.113,1.25855,0.169099733,0.79691365,1
A0A1D6EX30,0.399201964,0.134438306,0.160220994,0.329650092,3.64,0.664,0.828698,0.055081933,0.627335591,1
A0A1D6EX60,0.448463102,0.24219591,0.05489774,0.053821313,4.82,-0.037,1.07334,0.1648765,0.582480429,1
A0A1D6EXV2,0.414889494,0.229972752,0.179836512,0.121525886,4.55,0.275,1.48043,0.0545445,0.70525913,1
A0A1D6EY10,0.461866667,0.149333333,0.026666667,0.389333333,3.4,0.007,0.356848,0.0558435,0.706688193,1
A0A1D6EZ75,0.417539378,0.298850575,0.915708812,0.279693487,0.77,-0.22,0.423742,0.205609,0.734038084,1
A0A1D6EZQ5,0.444191919,0.181818182,0,0.068181818,5.53,0.17,2.66307,0.1997885,0.713435032,1
A0A1D6F071,0.451738762,0.236641221,0.077862595,0.105343511,4.03,0.176,0.716147,0.072196183,0.573305226,1
A0A1D6F0V1,0.442116013,0.259191176,0,0.023897059,1.2,0.011,0.415378,0.6144,0.473626275,1
A0A1D6F2G1,0.448642439,0.221804511,0.110902256,0.110902256,3.55,0.179,0.275775,0.649433333,0.577559212,1
A0A1D6F2G7,0.442550641,0.297734628,0.087378641,0.111111111,0.05,-0.15,0.366372,0.094159167,0.427509482,1
A0A1D6F2M8,0.461370178,0.125388601,0,0.206217617,6.02,0.133,1.09025,0.79275,0.759134627,1
A0A1D6F2S1,0.476832546,0.170975813,0,0.078398666,2.74,0.232,0.377611,0.379141667,0.494366033,1
A0A1D6F342,0.42872807,0.328947368,0.513157895,0.289473684,-0.8,-0.49,0.504815,0.30125,0.669845793,1
A0A1D6F6G2,0.363581405,0.409005629,0.583489681,0.264540338,4.46,-0.362,1.36694,0.3913385,0.706881745,1
A0A1D6F8C9,0.41341874,0.167036216,0.192165558,0.299334812,10.93,0.63,2.26047,0.017481788,0.668011061,1
A0A1D6F8K4,0.45706613,0.216012085,0.16163142,0.235649547,8.99,0.212,2.08831,0.1076585,0.485604499,1
A0A1D6F8Q1,0.385977111,0.348109518,0.40547588,0.316818774,3.3,-0.247,1.07518,0.296180333,0.667634835,1
A0A1D6F8R0,0.448898787,0.184855234,0,0.086859688,6.07,0.167,2.58064,0.230555,0.701835258,1
A0A1D6F8R6,0.503527981,0.21350365,0,0.180656934,0.01,-0.285,-0.0423252,0.050989,0.313414603,1
A0A1D6F8W7,0.404716435,0.283854167,0.130208333,0.2578125,5.33,-0.077,2.75638,0.156626667,0.723384689,1
A0A1D6F9L1,0.419448698,0.211332312,0.058192956,0.081163859,6.85,0.141,1.51021,0.175716667,0.706440455,1
A0A1D6FA03,0.441473228,0.194986072,0,0.038997214,2.76,-0.087,0.852711,0.045524517,0.515842525,1
A0A1D6FA14,0.442502855,0.311306902,0,0.135095448,-0.79,-0.308,0.365718,0.151205167,0.375379803,1
A0A1D6FBG5,0.394369572,0.288409704,0.323450135,0.221024259,2.82,0.03,1.12512,0.294831667,0.629021799,1
A0A1D6FEM3,0.40530754,0.200892857,0.205357143,0.595982143,14.4,0.275,4.62008,0.040650617,0.777403598,1
A0A1D6FEX0,0.434794885,0.2122571,0.152466368,0.100149477,6.35,0.301,1.2258,0.081308667,0.487158853,1
