"UniproEntry","Hydropathy","FCR","IDR","LCR","Pscore","PLAAC","catGRANULE","PhosFreq","Score"
"A0A3B6QHZ1",0.455731922,0.298412698,0,0.082539683,-0.65,-0.399,-0.150433,0.092063492,1
"A0A3B6QIC4",0.438439769,0.277962348,0.081949059,0.11406423,5.94,-0.021,1.05158,0.120708749,1
"A0A3B6QJF7",0.428250483,0.23147301,0,0.048490393,2.56,0.083,1.35591,0.10978957,1
"A0A3B6QJH8",0.435787321,0.25376464,0.354155047,0.085889571,3.28,-0.082,1.28756,0.114333519,1
"A0A3B6QJJ1",0.427990971,0.167042889,0.09255079,0.266365688,3.58,0.508,0.290232,0.106094808,1
"A0A3B6QKE9",0.420123987,0.170600858,0.134120172,0.25751073,6.73,0.668,1.80796,0.120171674,1
"A0A3B6QKL3",0.433653538,0.227665706,0.04610951,0.195965418,7.48,0.067,2.97501,0.135446686,1
"A0A3B6QL73",0.460841424,0.242718447,0.132686084,0.194174757,8.8,0.073,2.74758,0.058252427,1
"A0A3B6QLI1",0.397293447,0.141025641,0.310897436,0.262820513,4.56,0.454,1.02928,0.137820513,1
"A0A3B6R6K3",NA,0.313253012,0.074698795,0.272289157,NA,-0.184,1.14415,0.06746988,1
"A0A3B6RBF4",0.414009662,0.282608696,0.347826087,0.317391304,1.82,-0.133,0.754878,0.056521739,1
"A0A3B6RBG5",0.440204678,0.098684211,0.0625,0.319078947,1.64,0.26,-0.223044,0.111842105,1
"A0A3B6RBJ6",0.400250815,0.177200903,0.15462754,0.083521445,3.44,0.364,1.417,0.118510158,1
"A0A3B6RBM0",0.40672748,0.144811859,0,0.202964652,2.86,1.042,0.933768,0.104903079,1
"A0A3B6RCX9",NA,0.190965092,0.299794661,0.141683778,NA,0.125,0.336429,0.135523614,1
"A0A3B6RD19",0.455035842,0.193548387,0,0.032258065,2.45,-0.178,1.02784,0.082258065,1
"A0A3B6RE32",0.410596915,0.225352113,0.215291751,0.267605634,4.75,0.361,0.577165,0.068410463,1
"A0A3B6REC1",0.507297552,0.199152542,0,0.055084746,1.09,-0.206,1.23764,0.084745763,1
"A0A3B6REE0",0.404620726,0.163461538,0.338942308,0.346153846,7.59,0.481,1.45675,0.100961538,1
"A0A3B6RER3",0.47559775,0.191983122,0,0.046413502,0.48,-0.151,0.662027,0.103375527,1
"A0A3B6RFL1",0.47837658,0.206586826,0,0.206586826,1.09,-0.199,0.169317,0.110778443,1
"A0A3B6RFN8",0.486915487,0.216216216,0,0.096525097,0.3,-0.349,0.92658,0.108108108,1
"A0A3B6RFX8",0.462416515,0.245901639,0.133879781,0.103825137,0.13,-0.165,0.0599348,0.098360656,1
"A0A3B6RG03",0.446871078,0.225389995,0.137708445,0.173211404,6.8,0.221,0.88633,0.148466918,1
"A0A3B6RG09",0.312002377,0.288770053,1,0.355614973,7.89,0.044,3.60403,0.184491979,1
"A0A3B6RH69",0.485155196,0.182186235,0,0.052631579,0.64,-0.244,0.329519,0.068825911,1
"A0A3B6RHV8",0.415328467,0.364963504,0.518248175,0.080291971,NA,-0.568,0.791698,0.102189781,1
"A0A3B6RI10",0.408681568,0.186588921,0,0.034985423,4.73,0.202,0.972875,0.104956268,1
"A0A3B6RIL0",0.408283856,0.267175573,0.256997455,0.229007634,5.67,0.045,1.32058,0.083969466,1
"A0A3B6RIT2",0.433412698,0.2,0.025,0.310714286,2.35,0.3,0.758717,0.064285714,1
"A0A3B6RIZ5",0.511623932,0.169230769,0,0.046153846,0.89,-0.251,0.77056,0.073076923,1
"A0A3B6RJ77",0.421301587,0.225714286,0,0.191428571,9.17,0.083,2.88625,0.108571429,1
"A0A3B6RJ96",0.399780702,0.320723684,0.480263158,0.5,9,0.045,2.04559,0.159539474,1
"A0A3B6RJB3",0.472448624,0.163009404,0,0.210031348,3.29,0.061,0.364624,0.047021944,1
"A0A3B6RJC3",0.566506795,0.097122302,0,0.116906475,0.13,-0.126,-0.432922,0.077338129,1
"A0A3B6RJC6",0.459175084,0.295454545,0.5,0.128787879,NA,-0.413,-0.387706,0.075757576,1
"A0A3B6RJH1",0.457586438,0.209969789,0,0.182779456,3.26,0.318,1.18973,0.074018127,1
"A0A3B6RKB2",0.441592593,0.19,0.106666667,0.133333333,3.13,-0.074,1.75529,0.076666667,1
"A0A3B6RKP0",0.39664723,0.155976676,0.682215743,0.33819242,7.95,0.542,1.80035,0.10058309,1
"A0A3B6RKW8",0.339662447,0.383966245,0.392405063,0.518987342,8.37,-0.109,4.13606,0.168776371,1
"A0A3B6RLD6",0.471177945,0.22556391,0.593984962,0.120300752,NA,-0.478,0.336151,0.112781955,1
"A0A3B6RLZ9",0.413965087,0.251870324,0.241895262,0.481296758,9.05,0.301,3.9714,0.109725686,1
"A0A3B6RMW1",0.43970338,0.20131291,0.085339168,0.157549234,2.51,0.168,0.519582,0.131291028,1
"A0A3B6RN90",0.455280722,0.109540636,0.003533569,0.09540636,3.28,0.234,1.42439,0.09540636,1
"A0A3B6RNT0",0.462277952,0.252351097,0.032915361,0.192789969,5.08,-0.226,0.968856,0.114420063,1
"A0A3B6RNX6",0.472222222,0.241666667,0.891666667,0.358333333,NA,-0.147,0.833239,0.066666667,1
"A0A3B6RRE3",0.49833666,0.19760479,0.017964072,0.22754491,-0.12,-0.299,0.448556,0.077844311,1
"A0A3B6RRP6",0.434555556,0.2325,0.09,0.3225,1.29,-0.141,0.148342,0.0775,1
"A0A3B6RS38",0.409313725,0.132352941,0.297794118,0.470588235,7.14,0.504,-0.216657,0.125,1
"A0A3B6SAF1",0.311866667,0.304,1,0.38,7.69,0.081,3.25518,0.172,1
"A0A3B6SCR1",0.394814815,0.301550388,0.570542636,0.165891473,5,0.144,1.54462,0.130232558,1
"A0A3B6SD01",0.420068664,0.235955056,0,0.255617978,10.75,0.061,3.08943,0.120786517,1
"A0A3B6SDQ8",0.409769729,0.22334004,0.225352113,0.257545272,4.47,0.362,0.554311,0.068410463,1
"A0A3B6SDX5",0.406904303,0.260115607,0.264450867,0.225433526,2.23,-0.031,1.5464,0.105491329,1
"A0A3B6SEF9",0.475785279,0.191983122,0,0.050632911,0.57,-0.145,0.682561,0.103375527,1
"A0A3B6SEK1",0.396069869,0.14992722,0.671033479,0.365356623,7.48,0.518,1.756,0.101892285,1
"A0A3B6SFE5",0.39236417,0.339207048,0.410792952,0.295154185,3.42,0.211,0.804456,0.080396476,1
"A0A3B6SFE7",0.408656331,0.188953488,0.002906977,0.034883721,4.63,0.19,0.887081,0.113372093,1
"A0A3B6SG35",0.383011103,0.36687631,0.355695318,0.220824598,4.77,0.08,1.79577,0.106219427,1
"A0A3B6SGR8",0.418337087,0.206081081,0.101351351,0,3.1,0.223,1.2207,0.118243243,1
"A0A3B6SI79",0.456796065,0.185755534,0,0.065447546,3.99,0.096,1.14018,0.108758422,1
"A0A3B6SIB1",NA,0.173354735,0.253611557,0.332263242,NA,0.34,0.947588,0.088282504,1
"A0A3B6SIE1",0.404674145,0.165865385,0.336538462,0.391826923,7.83,0.481,1.50022,0.098557692,1
"A0A3B6SIZ0",0.414359542,0.196013289,0.478405316,0.189368771,3.75,0.004,1.84976,0.106312292,1
"A0A3B6SJV0",0.430035336,0.197879859,0.021201413,0.307420495,2.88,0.389,0.828829,0.060070671,1
"A0A3B6SKM4",0.450655022,0.270742358,0.213973799,0.423580786,2.47,0.155,2.34729,0.052401747,1
"A0A3B6SLN2",0.442547425,0.237804878,0,0,1.43,-0.204,0.499032,0.073170732,1
"A0A3B6SM38",0.423433496,0.308176101,0.171907757,0.22851153,3.41,0.1,1.50995,0.092243187,1
"A0A3B6SM70",0.390045942,0.237366003,0.130168453,0.448698315,7,0.537,2.37846,0.058192956,1
"A0A3B6SNW4",0.45582846,0.105263158,0,0.101754386,3.31,0.258,1.53101,0.098245614,1
"A0A3B6SR37",0.438436782,0.284137931,0,0.067586207,2.81,-0.246,0.867609,0.074482759,1
"A0A3B6SS17",0.437895511,0.291390728,0.01986755,0.145695364,-0.25,-0.359,0.580987,0.112582781,1
"A0A3B6SVB5",0.414455564,0.214010778,0.37952271,0.070053888,7.29,0.295,1.65212,0.128560431,1
"A0A3B6TB89",NA,0.307881773,0.066502463,0.305418719,NA,-0.226,0.833158,0.061576355,1
"A0A3B6TC30",0.311787184,0.288359788,1,0.277777778,7.44,0.059,3.39098,0.187830688,1
"A0A3B6TF02",0.418990559,0.212418301,0.098039216,0,2.09,0.218,0.948911,0.102941176,1
"A0A3B6TF31",0.452873563,0.217868339,0,0.136363636,3.25,0.318,1.27056,0.073667712,1
"A0A3B6TFA9",0.49901181,0.201735358,0,0.071583514,2.23,-0.192,1.08579,0.071583514,1
"A0A3B6TG48",0.409112111,0.263868066,0.242878561,0.268365817,2.19,-0.04,1.29393,0.101949025,1
"A0A3B6TGD2",0.452760085,0.296178344,0,0,-1.15,-0.491,0.0631039,0.085987261,1
"A0A3B6TGD9",0.409408983,0.303546099,0.188652482,0.165957447,2.88,-0.005,1.29561,0.121985816,1
"A0A3B6TH89",0.433719008,0.212396694,0.146280992,0.151239669,6.04,0.268,1.60988,0.07768595,1
"A0A3B6TII7",0.467897092,0.22147651,0.040268456,0,0.86,-0.225,0.656065,0.120805369,1
"A0A3B6TIJ9",0.45544673,0.186092067,0,0.072477963,3.85,0.112,1.20077,0.105778648,1
"A0A3B6TJ57",0.452860697,0.197761194,0.220149254,0.067164179,1.08,-0.174,-0.0750288,0.130597015,1
"A0A3B6TJG2",0.510472542,0.168582375,0,0.091954023,1.2,-0.245,0.8393,0.076628352,1
"A0A3B6TJZ4",0.483087362,0.203053435,0,0.122137405,1.73,-0.144,0.676795,0.093129771,1
"A0A3B6TLN2",0.435041484,0.159590044,0.060029283,0.188872621,4.93,0.516,0.956932,0.112737921,1
"A0A3B6TM70",0.442451089,0.096345515,0,0.259136213,2.08,0.256,-0.180458,0.109634551,1
"A0A3B6TMF0",0.427377377,0.247747748,0.157657658,0.434684685,9.26,0.301,3.47305,0.11036036,1
"A0A3B6TMX1",0.437972191,0.274640089,0.093023256,0.063122924,5.58,-0.157,0.995777,0.111849391,1
"A0A3B6TP97",0.497777778,0.194736842,0,0.052631579,0.3,-0.183,1.1721,0.094736842,1
"A0A3B6TQ82",0.431746032,0.192256342,0.00400534,0.046728972,2.02,0.129,1.06888,0.105473965,1
"A0A3B6TQD5",0.507250471,0.201271186,0,0.055084746,0.99,-0.22,1.22748,0.082627119,1
"A0A3B6TR13",0.405130188,0.162412993,0.387470998,0.373549884,7.03,0.504,1.56775,0.097447796,1
"A0A3B6TRJ4",0.485799585,0.212616822,0,0.105140187,-0.2,-0.282,-0.430538,0.102803738,1
"A0A3B6TRX8",0.449165474,0.270386266,0.214592275,0.429184549,3.06,0.18,2.47125,0.051502146,1
"A0A3B6TSG4",NA,0.202357564,0,0.330058939,NA,0.159,1.41637,0.104125737,1
"A0A3B6TSI9",0.398196881,0.152046784,0.66374269,0.33625731,7.23,0.518,1.76394,0.10380117,1
"A0A3B6TSR5",0.408292484,0.132352941,0.297794118,0.470588235,7.79,0.515,-0.0215138,0.125,1
"A0A3B6TV22",0.455981417,0.104529617,0.013937282,0.108013937,3.49,0.257,1.71413,0.094076655,1
"A0A3B6U183",0.442750678,0.237804878,0,0,1.26,-0.21,0.488594,0.079268293,1
"A0A3B6U9M4",0.522114868,0.169082126,0,0.323671498,-0.05,-0.377,-0.755009,0.106280193,1
"A0A3B6U9V7",0.443414275,0.198675497,0,0.143487859,5.62,0.402,1.30388,0.06401766,1
"A0A3B6UAL4",0.366386649,0.346774194,0.350806452,0.26108871,3.39,0.414,1.08763,0.112903226,1
"A0A3B6UAS7",0.442956563,0.166306695,0,0.142548596,6.69,0.322,3.07776,0.133909287,1
"A0A3B6UAW0",0.421182796,0.274193548,0.722580645,0.309677419,6.16,-0.176,0.325795,0.064516129,1
"A0A3B6UD00",0.423436041,0.285714286,0,0.100840336,NA,-0.329,-0.00891916,0.084033613,1
"A3ANB5",0.478791719,0.140684411,0.216730038,0.452471483,2.33,0.098,0.80101,0.11026616,1
"A5HE90",0.483372457,0.253521127,0,0,1.01,-0.303,0.00106181,0.070422535,1
"A6YSL1",0.450814815,0.260952381,0,0.102857143,0.55,-0.271,-0.215644,0.062857143,1
"A8MRL0",0.452168022,0.292682927,0.042682927,0,-0.23,-0.413,-0.619621,0.109756098,1
"A8MRW1",0.533813215,0.139534884,0.102990033,0,-0.53,-0.246,0.302909,0.063122924,1
"B3H7F6",0.409367631,0.167202572,0.311897106,0.235369775,3.56,0.352,1.46198,0.149196141,1
"B4F7S5",0.43442348,0.316981132,0.033962264,0.226415094,1.13,-0.182,0.518749,0.098113208,1
"B4F7Z7",0.411417625,0.344827586,0,0,-1.44,-0.596,-0.886967,0.089655172,1
"B4F8C1",0.457215447,0.158536585,0,0.323170732,4.11,0.17,0.0552629,0.079268293,1
"B4F8M1",0.385363248,0.185897436,1,0.282051282,9.39,0.251,1.44043,0.153846154,1
"B4F906",0.453970613,0.32243685,0,0.127786033,0.39,-0.418,0.269715,0.0653789,1
"B4F937",0.424697907,0.206896552,0.278514589,0.111405836,3.94,-0.001,0.219418,0.156498674,1
"B4F9J1",0.476269621,0.156509695,0,0.058171745,3.8,-0.028,1.32384,0.076177285,1
"B4F9K2",0.447901981,0.208459215,0.145015106,0.480362538,6.5,0.241,2.47464,0.111782477,1
"B4F9X6",0.461581921,0.171912833,0,0.053268765,2.14,-0.046,1.0455,0.11622276,1
"B4FA01",0.432048654,0.221402214,0.071340713,0.116851169,3.56,0.308,1.03423,0.084870849,1
"B4FAC2",0.480766284,0.234482759,0.262068966,0.282758621,-0.81,-0.299,-0.13828,0.068965517,1
"B4FAF0",0.469687368,0.233840304,0,0.02661597,0.39,-0.345,0.598384,0.091254753,1
"B4FB73",0.422432432,0.216216216,0,0.105405405,3.77,0.223,1.65009,0.081081081,1
"B4FBF6",0.503571429,0.168831169,0,0.100649351,0.49,-0.14,0.469988,0.087662338,1
"B4FBI0",0.430355955,0.214071856,0.049401198,0.160179641,3.07,0.058,1.21701,0.104790419,1
"B4FCB3",0.473220686,0.228110599,0,0,0.44,-0.396,0.234724,0.103686636,1
"B4FCX1",0.438973707,0.351145038,0.114503817,0.091603053,0.11,-0.631,0.354757,0.049618321,1
"B4FD87",0.39006734,0.360606061,0.975757576,0.163636364,0.16,-0.441,0.629749,0.078787879,1
"B4FD93",0.406300553,0.32183908,1,0.620689655,0.23,-0.431,0.035889,0.107279693,1
"B4FDT9",0.435343915,0.314285714,0.933333333,0,NA,-0.456,0.106442,0.057142857,1
"B4FE67",0.440462963,0.258333333,0,0.058333333,2.64,-0.035,1.41807,0.113888889,1
"B4FFH9",0.435026455,0.323809524,0.971428571,0.104761905,NA,-0.453,0.112045,0.066666667,1
"B4FFQ4",0.470703576,0.235294118,0.010380623,0.117647059,0.55,-0.167,-0.155906,0.07266436,1
"B4FGF0",0.415823153,0.246073298,0.486910995,0.429319372,5.69,0.06,4.81823,0.068062827,1
"B4FGP1",0.42103296,0.19266055,0.4617737,0.470948012,4.83,0.164,0.57643,0.122324159,1
"B4FGW1",0.444246032,0.255952381,0,0.05952381,0.82,-0.269,1.10562,0.092261905,1
"B4FHA8",0.375760909,0.366336634,0.594059406,0.280528053,2.99,-0.322,1.34888,0.155115512,1
"B4FHB3",0.396383648,0.301886792,0.320754717,0.29245283,2.19,0.005,0.631447,0.051886792,1
"B4FIA6",0.490123457,0.237037037,0.251851852,0.4,NA,-0.385,0.811677,0.074074074,1
"B4FIB4",0.443274854,0.276315789,0.164473684,0.157894737,-0.22,-0.337,0.0531229,0.059210526,1
"B4FII3",0.456708595,0.200471698,0.089622642,0.16745283,1.69,-0.111,0.553446,0.134433962,1
"B4FIU7",0.440957585,0.154566745,0.086651054,0.06557377,2.57,0.2,0.298433,0.131147541,1
"B4FJ57",0.424118316,0.300341297,0,0,-0.15,-0.376,0.283257,0.078498294,1
"B4FJC3",0.413033175,0.293838863,0.248815166,0.137440758,1.78,-0.304,1.33023,0.099526066,1
"B4FJC9",0.475752315,0.15625,0,0.15625,1.51,0.029,-0.187172,0.1171875,1
"B4FJL7",0.444091201,0.205202312,0,0.049132948,1.64,-0.198,0.0566677,0.098265896,1
"B4FJP1",0.420673401,0.303030303,0.339393939,0.163636364,0.92,-0.412,-0.2343,0.048484848,1
"B4FK63",0.432331903,0.25751073,0,0.197424893,0.78,0.127,0.184101,0.064377682,1
"B4FKA1",0.402546296,0.305555556,0.142361111,0.166666667,4.92,-0.037,-0.028293,0.09375,1
"B4FKN3",0.429714772,0.214559387,0.072796935,0,2.3,-0.24,0.581722,0.084291188,1
"B4FL92",0.409870801,0.358139535,0.172093023,0,0.42,-0.449,1.16439,0.027906977,1
"B4FLG4",0.427501064,0.222222222,0.034482759,0,2.48,-0.249,0.449144,0.0651341,1
"B4FLZ6",0.376760563,0.422535211,0.774647887,0.330985915,-0.66,-0.563,0.268653,0.098591549,1
"B4FMS0",0.499300087,0.204724409,0,0.094488189,NA,-0.371,-0.726405,0.070866142,1
"B4FMU3",0.477604167,0.19140625,0,0,0.44,-0.214,0.634682,0.0859375,1
"B4FN92",0.431395809,0.238434164,0.088967972,0.046263345,2.17,-0.108,0.600263,0.120996441,1
"B4FNB4",0.465462754,0.264108352,0.076749436,0.094808126,0.1,-0.353,0.529057,0.112866817,1
"B4FNI4",0.418347051,0.154320988,0.219135802,0.429012346,0.88,0.117,1.02497,0.058641975,1
"B4FP72",0.445270038,0.229102167,0.114551084,0.235294118,5.09,0.207,-0.298955,0.077399381,1
"B4FPJ2",0.483106576,0.336734694,0.989795918,0.204081633,NA,-0.723,-1.18244,0.112244898,1
"B4FPM7",0.426891483,0.307392996,0.221789883,0.13618677,1.14,-0.414,0.236505,0.147859922,1
"B4FQK1",0.586433625,0.138576779,0.153558052,0.161048689,0.54,-0.39,-0.309132,0.063670412,1
"B4FQQ8",0.423263889,0.3046875,0.26171875,0.265625,-0.72,-0.399,0.521689,0.09375,1
"B4FRG8",0.499749911,0.167202572,0,0.109324759,0.5,-0.08,0.553642,0.08681672,1
"B4FS20",0.397670251,0.393548387,0.216129032,0.087096774,1.33,-0.489,0.357747,0.077419355,1
"B4FSA7",0.49505848,0.192105263,0,0.057894737,1.64,0.077,1.43386,0.092105263,1
"B4FSJ5",0.417805383,0.322981366,0.273291925,0,0.1,-0.406,-0.302533,0.080745342,1
"B4FSL3",0.415201573,0.288495575,0.410619469,0.102654867,1.92,-0.151,1.18171,0.113274336,1
"B4FSL7",0.476398739,0.14893617,0,0.124113475,3.11,-0.079,0.359658,0.106382979,1
"B4FT06",0.43982684,0.311688312,0.086580087,0,-0.76,-0.413,0.429067,0.090909091,1
"B4FT54",0.443216697,0.256906077,0.187845304,0.196132597,6.61,0.069,2.26437,0.085635359,1
"B4FTF3",0.488182261,0.160087719,0,0.337719298,3.35,-0.052,2.2287,0.109649123,1
"B4FTH5",0.456293706,0.192307692,0,0.052447552,1.34,-0.023,0.47466,0.083916084,1
"B4FTL0",0.420717022,0.31773399,0.081280788,0.123152709,1.13,-0.413,0.287782,0.071428571,1
"B4FTL5",0.392720307,0.335423197,0.742946708,0.300940439,1.04,-0.195,-0.13841,0.05015674,1
"B4FTW4",0.43494152,0.138157895,0.24122807,0.364035088,5.23,0.454,0.776425,0.063596491,1
"B4FU06",0.452962963,0.295238095,0,0,-1.21,-0.438,-0.323442,0.076190476,1
"B4FU46",0.449487786,0.234042553,0.170212766,0.503546099,5.33,0.17,1.15387,0.081560284,1
"B4FU52",0.466666667,0.273333333,0.393333333,0.38,-0.3,-0.27,1.04349,0.06,1
"B4FUB5",0.460094851,0.243902439,0,0.067073171,0.43,-0.289,0.950071,0.103658537,1
"B4FUH4",0.430740741,0.178571429,0,0.20952381,4.81,0.103,1.11218,0.135714286,1
"B4FV87",0.488068376,0.203076923,0,0.046153846,1.45,-0.236,1.15972,0.116923077,1
"B4FVQ0",0.48046367,0.231552163,0,0.150127226,0.16,-0.283,-0.0394501,0.096692112,1
"B4FWQ8",0.440898345,0.30212766,0,0.238297872,-0.67,-0.351,-0.148963,0.063829787,1
"B4FX18",0.486875637,0.259174312,0.089449541,0.119266055,0.18,-0.318,-0.0322299,0.128440367,1
"B4FX20",0.519315102,0.206208426,0,0.175166297,-0.01,-0.3,0.0631039,0.084257206,1
"B4FXA9",0.450070836,0.264116576,0,0.176684882,1.75,-0.28,1.19249,0.100182149,1
"B4FXB2",0.461996779,0.275362319,0.5,0.202898551,NA,-0.372,0.538907,0.101449275,1
"B4FXL2",0.472167217,0.207920792,0,0.04950495,-0.24,-0.438,-0.459141,0.074257426,1
"B4FY18",0.394289646,0.219814241,0.328173375,0.40247678,5.14,0.178,0.322936,0.07120743,1
"B4FYG7",0.391790123,0.333333333,0.205555556,0.180555556,0.82,-0.214,0.919883,0.091666667,1
"B4FZ37",0.500057571,0.183937824,0,0.240932642,3.84,-0.005,0.339696,0.121761658,1
"B4FZB1",0.491860465,0.212209302,0.031976744,0.074127907,1.31,-0.232,0.117566,0.072674419,1
"B4FZD7",0.43262963,0.246666667,0,0.08,-0.81,-0.246,-0.101917,0.126666667,1
"B4G0D8",0.456139169,0.167676768,0.183838384,0.153535354,3.72,0.076,1.27377,0.153535354,1
"B4G0Q5",0.397586619,0.141935484,0.238709677,0.27311828,6.89,0.498,1.06947,0.107526882,1
"B4G0V9",0.504777778,0.16,0,0.315,1.75,-0.289,-0.323442,0.09,1
"B4G147",0.509918393,0.231638418,0,0,-0.22,-0.405,0.493282,0.06779661,1
"B4G1F2",0.499827288,0.264248705,0.010362694,0.336787565,0.15,-0.442,-0.369492,0.093264249,1
"B4G1V8",0.42739591,0.277161863,0.208425721,0.201773836,1.41,-0.112,0.706297,0.095343681,1
"B4G1W8",0.407968254,0.325714286,0,0.102857143,3.42,-0.225,0.848938,0.062857143,1
"B4G227",0.478135624,0.204508857,0,0.107890499,1.22,-0.152,0.558003,0.1352657,1
"B4G237",0.477695473,0.244444444,0.177777778,0.303703704,NA,-0.395,0.646999,0.074074074,1
"B4G256",0.49319224,0.171428571,0,0,2.33,-0.236,1.67017,0.107936508,1
"B6SIP0",0.507786527,0.204724409,0,0.094488189,NA,-0.386,-0.76151,0.070866142,1
"B6SJ08",0.451396316,0.294117647,0.037433155,0,0,-0.328,0.528044,0.090909091,1
"B6SJI7",0.364076346,0.355828221,0.63803681,0.472392638,3.24,-0.07,1.4788,0.159509202,1
"B6SJU3",0.464102564,0.275641026,0.551282051,0.423076923,-0.04,-0.298,1.19634,0.057692308,1
"B6SJW3",0.527518172,0.14953271,0,0.23364486,0.83,-0.175,0.0662076,0.096573209,1
"B6SK95",0.472474747,0.284090909,0.295454545,0,NA,-0.599,-0.504145,0.079545455,1
"B6SKP7",0.430067568,0.141891892,0.25,0.489864865,5.5,0.311,-0.574322,0.128378378,1
"B6SLK8",0.442746914,0.298611111,0.458333333,0.090277778,-2.06,-0.374,-0.117828,0.111111111,1
"B6SN85",0.3875,0.28125,1,0,NA,-0.388,-0.50751,0.140625,1
"B6SQV5",0.509375,0.1640625,0.5390625,0.1875,NA,-0.29,1.48063,0.1171875,1
"B6SR19",0.512268519,0.138888889,0,0,-0.18,-0.285,-0.0999404,0.152777778,1
"B6SRR5",0.483765432,0.177777778,0,0.042592593,0.23,-0.104,0.879828,0.101851852,1
"B6SUC4",0.491052851,0.168539326,0,0.04494382,1.27,-0.213,1.10705,0.082397004,1
"B6SUJ3",0.447834967,0.275735294,0.25,0.147058824,0.6,-0.285,0.272247,0.084558824,1
"B6SW16",0.403463563,0.167082294,0.224438903,0.134663342,4.55,0.437,0.989799,0.10723192,1
"B6SYW4",0.456603774,0.270440252,0.553459119,0.427672956,-0.17,-0.293,1.5743,0.075471698,1
"B6SZL4",0.398162963,0.341333333,0.266666667,0.522666667,6.06,0.195,2.9862,0.026666667,1
"B6T175",0.478497202,0.258992806,0.294964029,0.194244604,NA,-0.273,-0.0908579,0.079136691,1
"B6T1R4",0.465450122,0.277372263,0.04379562,0.102189781,NA,-0.343,0.19614,0.087591241,1
"B6T5G5",0.478098291,0.259615385,0.125,0,NA,-0.414,-0.292421,0.038461538,1
"B6TBE7",0.382264957,0.321428571,0.53021978,0.184065934,0.6,-0.247,1.39536,0.137362637,1
"B6TCC2",0.437337124,0.162046908,0.23880597,0.351812367,4.09,0.365,0.0648028,0.142857143,1
"B6THD1",0.477075099,0.245059289,0.003952569,0.154150198,2.74,-0.246,0.275122,0.092885375,1
"B6THK3",0.40516934,0.374331551,0.315508021,0.085561497,-0.01,-0.546,-0.163436,0.058823529,1
"B6TKI9",0.452478134,0.180758017,0.014577259,0,0.12,-0.246,0.286116,0.087463557,1
"B6TLY3",0.457101833,0.210735586,0.095427435,0.099403579,5.63,0.471,0.974018,0.079522863,1
"B6TM66",0.436733716,0.204741379,0.157327586,0.081896552,3.9,0.144,0.886085,0.103448276,1
"B6TMC1",0.436472347,0.286995516,0.161434978,0.170403587,1.21,-0.234,0.467815,0.103139013,1
"B6TMN3",0.471876138,0.173770492,0,0,0.45,-0.246,0.372612,0.104918033,1
"B6TN62",0.480357973,0.276150628,0,0.081589958,0.81,-0.313,0.568719,0.09832636,1
"B6TRQ7",0.466286439,0.231939163,0,0.02661597,0.5,-0.311,0.581657,0.096958175,1
"B6TRW3",0.444444444,0.236842105,0,0,NA,-0.358,-0.712553,0.061403509,1
"B6TV49",0.450931824,0.191082803,0.074309979,0.082802548,1.99,0.215,0.881282,0.067940552,1
"B6TVY0",0.439777778,0.28,1,0.15,NA,-0.509,-0.249671,0.2,1
"B6U6X4",0.441414141,0.238329238,0.081081081,0.049140049,1.81,-0.231,0.559914,0.081081081,1
"B6UBG2",0.473114754,0.173770492,0,0,0.17,-0.251,0.369394,0.098360656,1
"B6UGZ9",0.456876006,0.182608696,0.037681159,0,1.48,-0.211,0.369149,0.092753623,1
"B7E905",0.484205217,0.182879377,0.022049287,0.070038911,2.13,-0.022,1.07097,0.018158236,1
"B7EC91",0.43625731,0.311004785,0.157894737,0.057416268,-0.26,-0.356,0.766901,0.406698565,1
"B7EDJ0",0.453135025,0.249343832,0,0,0.77,-0.032,1.14175,0.230971129,1
"B7EQI7",0.40324833,0.210382514,0.177595628,0.035519126,4.81,-0.06,2.71948,0.040983607,1
"B7F9R7",0.419040042,0.198090692,0.143198091,0.250596659,3,0.298,-0.231555,0.028639618,1
"B7ZXJ1",0.461489446,0.111111111,0.11827957,0.053763441,3.9,0.275,1.01747,0.082437276,1
"B7ZYY9",0.46091239,0.186625194,0,0.094867807,5.4,0.068,1.77366,0.104199067,1
"B7ZYZ0",0.443007916,0.160949868,0.229551451,0.387862797,3.7,0.279,1.60426,0.100263852,1
"B7ZZX6",0.451207729,0.173913043,0.082608696,0.113043478,3.43,0.241,0.455678,0.115217391,1
"B8A043",0.399036609,0.117052023,0.608381503,0.391618497,7.53,0.443,2.42743,0.163294798,1
"B8A045",0.468491285,0.230392157,0,0,1.76,-0.201,1.01339,0.071078431,1
"B9DGK6",0.451735331,0.179775281,0,0.092134831,3.06,-0.08,1.09753,0.096629213,1
"B9EV33",0.402741703,0.222943723,0.153679654,0.176406926,5.59,0.245,1.64763,0.034632035,1
"B9F144",0.474631861,0.295180723,0.168674699,0,0.26,-0.548,0.294545,0.060240964,1
"B9FDD2",0.441082961,0.156482861,0.108792846,0.223546945,3.64,0.327,0.511186,0.022354694,1
"B9FRA2",0.428132927,0.176940639,0,0.199771689,4.74,0.92,1.11728,0.019406393,1
"C0HF38",0.432605364,0.2,0.255172414,0.381034483,5.18,0.192,0.398994,0.063793103,1
"C0HFU7",0.451163109,0.254926108,0,0.014778325,1.11,-0.194,0.953125,0.081280788,1
